GSM,722,34,2104,21356,0,-65.4165,-23.6168,7172,57,1,1342757291,1721743151,0
GSM,722,34,2104,21355,0,-65.4446,-23.6784,7244,102,1,1342757431,1721743151,0
GSM,722,7,4414,8459,0,-58.419,-34.5594,1051,200,1,1347994894,1723282766,0
GSM,722,310,3420,33748,0,-59.0053,-27.3286,13462,80,1,1359848158,1721878960,0
GSM,722,7,4408,9728,0,-58.4501,-34.5502,1466,72,1,1239193526,1723282765,0
GSM,722,7,2401,7324,0,-59.3325,-34.0322,5689,103,1,1252400214,1721743368,0
GSM,722,7,701,10170,0,-68.4629,-39.0232,23709,50,1,1365724950,1736814422,0
GSM,722,7,1502,30583,0,-62.5061,-38.5882,21153,97,1,1372372345,1721743376,0
GSM,722,7,1101,28475,0,-68.1582,-31.8521,12409,27,1,1376245771,1742250726,0
GSM,722,34,1122,20244,0,-64.3194,-27.3849,26846,89,1,1380292905,1721743107,0
GSM,722,7,4414,30376,0,-58.4233,-34.5599,1413,51,1,1383411069,1723282765,0
GSM,722,34,1104,11294,0,-65.9251,-26.6433,11752,20,1,1388092030,1723046893,0
GSM,722,7,3701,30557,0,-58.9846,-27.4628,2231,3,1,1391134670,1721878742,0
GSM,722,7,2401,7325,0,-59.3443,-34.0215,6182,145,1,1394652008,1721743368,0
GSM,722,7,3701,30556,0,-58.9869,-27.4518,1000,16,1,1395260219,1721878742,0
UMTS,722,310,11142,23598419,0,-64.1813,-31.3551,3569,25,1,1458883306,1755992341,0
LTE,722,310,23204,1163267,0,-60.7109,-31.6415,1694,20,1,1478220395,1744735741,0
GSM,722,7,1501,2805,0,-62.5491,-38.617,34667,93,1,1398650166,1721743376,0
GSM,722,7,1501,30900,0,-63.0716,-38.8651,8686,41,1,1398651535,1721743479,0
GSM,722,7,701,5182,0,-67.747,-37.72,9406,28,1,1405470502,1735921142,0
GSM,722,7,701,26482,0,-67.7338,-37.759,8418,44,1,1405470970,1721743411,0
GSM,722,7,1901,11033,0,-59.3638,-35.3762,22272,27,1,1405619952,1735832105,0
GSM,722,310,7127,16894,0,-58.3735,-34.5958,947,200,1,1407278209,1721878752,0
UMTS,722,34,2855,1199669,102,-69.2442,-38.9304,6272,200,1,1407987237,1721743020,0
GSM,722,34,101,1421,0,-64.1996,-33.145,2615,50,1,1408660247,1742250904,0
GSM,722,34,101,1039,0,-63.7284,-33.2695,11452,28,1,1408660258,1742250944,0
UMTS,722,7,4460,1750899,299,-58.4712,-34.5237,1930,50,1,1413601481,1723282765,0
GSM,722,7,1502,3180,0,-62.4757,-38.6141,19340,127,1,1416518091,1721743375,0
UMTS,722,7,4460,1738970,274,-58.5058,-34.5071,1050,14,1,1417692376,1723282764,0
GSM,722,310,7127,36895,0,-58.3758,-34.5925,1000,13,1,1425306340,1721878752,0
GSM,722,7,701,27961,0,-67.6128,-39.0319,6633,24,1,1427315019,1721743446,0
UMTS,722,7,4460,1750679,289,-58.5143,-34.5045,1000,21,1,1428544080,1723282764,0
GSM,722,7,102,2983,0,-68.1974,-54.8281,9167,49,1,1428804580,1728835502,0
UMTS,722,310,17182,23440464,228,-58.3744,-34.589,1000,11,1,1434412701,1721878752,0
UMTS,722,310,17182,23445693,82,-58.3716,-34.5873,1000,10,1,1434366005,1721878752,0
UMTS,722,310,17182,23435608,31,-58.3725,-34.5883,1000,11,1,1434412701,1721878752,0
GSM,722,34,2104,21666,0,-65.5686,-22.9201,2075,58,1,1439672183,1721743162,0
LTE,722,34,15102,128264450,0,-58.7204,-34.4562,4783,39,1,1441584647,1742250364,0
GSM,722,7,1902,5396,0,-58.7456,-35.0486,6968,50,1,1443785925,1736976185,0
UMTS,722,310,13204,24457620,274,-60.7083,-31.6401,1000,14,1,1444080850,1745371202,0
LTE,722,34,15105,128078593,0,-58.4144,-34.5938,1000,12,1,1445433254,1756608601,0
LTE,722,34,15103,128270850,0,-58.5572,-34.4947,2391,46,1,1445546999,1721742722,0
UMTS,722,310,11618,24382874,372,-65.2042,-26.8264,1000,7,1,1452294614,1721952783,0
GSM,722,7,102,28461,0,-68.2957,-54.8344,10996,45,1,1452910191,1728991322,0
GSM,722,7,102,2982,0,-68.2558,-54.8244,9291,19,1,1452910190,1728835502,0
GSM,722,7,102,2984,0,-68.3188,-54.8197,5485,17,1,1452910190,1728835502,0
GSM,722,7,102,30638,0,-68.3186,-54.8287,4182,28,1,1453239139,1733719921,0
LTE,722,34,15104,128277504,0,-58.5171,-34.5894,1144,17,1,1454367732,1721742724,0
LTE,722,34,15102,128300802,0,-58.7301,-34.408,1000,30,1,1457618141,1721742700,0
LTE,722,34,15102,128300801,0,-58.7274,-34.4115,3494,36,1,1457618204,1721743024,0
LTE,722,34,15109,128045572,0,-58.4909,-34.6946,1312,42,1,1457911491,1721742992,0
LTE,722,34,15115,128799744,0,-58.5182,-34.7367,3946,27,1,1458003761,1736976241,0
LTE,722,34,15104,128013825,0,-58.491,-34.5706,1992,10,1,1458180368,1721743032,0
